sin_theta1,cos_theta1,sin_theta2,cos_theta2,tau1_dynamics,tau2_next
0.5031250541473387,0.8642136193611146,-0.9994588444660122,-0.0328940453374707,2.5855490028728303,1.7785794399336965
0.5061986071154134,0.8624169352200913,-0.998822329707034,-0.0485175605179532,2.636074394728838,1.795509586910842
0.5092547806554827,0.8606158076514375,-0.997937352173,-0.0641953357958499,2.6867753425099687,1.812482790859093
0.5122928406534242,0.858810832148294,-0.996800994678965,-0.0799235697840499,2.7376387037981176,1.8294914727656324
0.5153120451911678,0.8570026231470332,-0.9954103765497024,-0.0956983921347651,2.7886500938401304,1.846527484878297
0.5183116441322644,0.8551918144819377,-0.9937626538895082,-0.1115158631517569,2.839793771121281,1.8635820840599844
0.5212908786990545,0.8533790598468933,-0.9918550198516956,-0.127371973349683,2.891052513895139,1.8806459041306245
0.5242489810420901,0.8515650332630681,-0.9896847049099776,-0.1432626429577866,2.942407486936545,1.897708927201445
0.5271851738025835,0.8497504295513713,-0.987248977134136,-0.1591837213649749,2.9938380977264,1.9147604540147136
0.5300986696688081,0.8479359648082866,-0.9845451424726186,-0.175130986503163,3.045321841215109,1.931789073312046
0.5329886709275357,0.84612237688345,-0.98157054504498,-0.1911001441655685,3.096834132246124,1.9487826302659697
0.5358543690117888,0.8443104258570882,-0.9783225674473928,-0.2070868272564472,3.148348124651537,1.9657281940227391
0.5386949440464107,0.8425008945151539,-0.9747986310748156,-0.2230865949685591,3.19983451595882,1.9826120244198908
0.5415095643931975,0.8406945888196792,-0.970996196463806,-0.239094931884434,3.251261336570769,1.9994195379597943
0.5442973861976375,0.83889233837151,-0.966912763660435,-0.2551072469972967,3.302593722201084,2.0161352731407938
0.5470575529396176,0.8370949968621946,-0.9625458726182708,-0.2711188726472795,3.3537936682646987,2.03274285527075
0.549789194990842,0.8353034425113558,-0.9578931036319942,-0.2871250633683266,3.404819764836725,2.0492249609143243
0.5524914291821196,0.8335185784853862,-0.9529520778128748,-0.3031209946409594,3.4556269107067714,2.065563282155207
0.5551633583841689,0.8317413332927557,-0.9477204576130726,-0.3191017615458562,3.5061660049677896,2.081738490888465
0.5578040711061247,0.8299726611506149,-0.942195947406582,-0.3350623773129617,3.556383614491589,2.09773020339628
0.5604126411165484,0.8282135423166991,-0.9363762941355724,-0.350997771760637,3.606221615558813,2.113516945503126
0.5629881270924381,0.8264649833797854,-0.9302592880319313,-0.366902789619164,3.6556168078313727,2.129076118654268
0.5655295723025163,0.8247280175011232,-0.9238427634250064,-0.3827721887327341,3.7045004987830072,2.144383967314597
0.5680360043319512,0.8230037045983398,-0.917124599647858,-0.3986006381339053,3.75279805664236,2.159415548143821
0.570506434856658,0.821293131462297,-0.9101027220558096,-0.4143827159843975,3.800428429856915,2.174144701468924
0.5729398594764331,0.8195974117962581,-0.9027751031727246,-0.4301129073760476,3.847303631060379,2.188544025646088
