t,theta1,theta2,omega1,omega2,tau1,tau2,alpha1_pred,alpha2_pred
1.67,-5.811719070788382,8.423790591776294,-7.383928557395944,10.335150530338288,1.0,0.0,-3.5722649097442627,-0.0015853960067033768
1.672,-5.826501216962813,8.444460886495387,-7.391073087215432,10.335147359546275,1.0,0.0,-3.633559226989746,-0.09936515986919403
1.674,-5.841297897374152,8.465130783753839,-7.398340205669411,10.334948629226536,1.0,0.0,-3.6953485012054443,-0.19174380600452423
1.676,-5.856109359179495,8.485799914037068,-7.405730902671822,10.334565141614528,1.0,0.0,-3.75722074508667,-0.27899423241615295
1.678,-5.870935849867819,8.506467928343367,-7.413245344161996,10.334007153149695,1.0,0.0,-3.8187222480773926,-0.36157751083374023
1.68,-5.885777615445135,8.527134496339624,-7.42088278865815,10.333283998128028,1.0,0.0,-3.879399061203003,-0.4400017559528351
1.682,-5.900634898618696,8.547799304328857,-7.428641586780556,10.332403994616122,1.0,0.0,-3.938793897628784,-0.5148974061012268
1.684,-5.915507936967848,8.568462052728465,-7.436519174575814,10.33137419980392,1.0,0.0,-3.9964776039123535,-0.5869936347007751
1.686,-5.930396961227415,8.589122453153534,-7.4445121297836385,10.330200212534518,1.0,0.0,-4.052031517028809,-0.657109260559082
1.688,-5.945302193613051,8.609780225141561,-7.452616192817696,10.3288859940134,1.0,0.0,-4.105058670043945,-0.7261003851890564
1.69,-5.960223846233366,8.630435092728048,-7.460826310157784,10.32743379324302,1.0,0.0,-4.155187606811523,-0.794851541519165
1.692,-5.975162119604109,8.651086780908368,-7.4691366853714065,10.325844090159983,1.0,0.0,-4.202103137969971,-0.8642613887786865
1.694,-5.990117201387403,8.671735012043133,-7.4775408916473465,10.324115567382425,1.0,0.0,-4.245545387268066,-0.9352332353591919
1.696,-6.005089265352247,8.692379502244956,-7.486031982421882,10.322245100911706,1.0,0.0,-4.285283088684082,-1.0085574388504028
1.698,-6.020078470449445,8.713019958217023,-7.49460254859925,10.320227986034006,1.0,0.0,-4.321182727813721,-1.085019826889038
1.7,-6.035084960277556,8.733656074109783,-7.503244914054878,10.318057946380227,1.0,0.0,-4.353158473968506,-1.1652554273605347
1.702,-6.050108862739561,8.754287528980834,-7.511951231002815,10.315727435525506,1.0,0.0,-4.381215572357178,-1.249720573425293
1.704,-6.0651502900638565,8.774913984969592,-7.5207136621475295,10.313227994378655,1.0,0.0,-4.405431747436523,-1.3388011455535889
1.706,-6.080209339115141,8.795535085753768,-7.529524525642403,10.310550392087547,1.0,0.0,-4.425970554351807,-1.4326595067977905
1.708,-6.095286092048643,8.816150455899916,-7.538376466751107,10.307685073073952,1.0,0.0,-4.443062782287598,-1.5312013626098633
1.71,-6.110380617233274,8.836759701240613,-7.547262592315682,10.304622670348731,1.0,0.0,-4.457005023956299,-1.6342222690582275
1.712,-6.1254929704380014,8.857362409692234,-7.556176602363594,10.301354225810615,1.0,0.0,-4.468202590942383,-1.7412611246109009
1.714,-6.140623196453093,8.877958153099357,-7.565113007545479,10.297871703561393,1.0,0.0,-4.477043151855469,-1.8516261577606201
1.716,-6.155771330640791,8.898546490001848,-7.57406709384919,10.294168451245872,1.0,0.0,-4.484002113342285,-1.9645012617111206
1.718,-6.170937400836943,8.919126968899294,-7.583035098075874,10.290239448722449,1.0,0.0,-4.489558219909668,-2.0788655281066895
1.72,-6.186121429265974,8.939699132334626,-7.592014214515694,10.286081717666235,1.0,0.0,-4.494185924530029,-2.193530797958374
1.722,-6.201323434438703,8.960262521646767,-7.601002586364754,10.281694656070318,1.0,0.0,-4.498331069946289,-2.307311534881592
1.724,-6.216543432935713,8.980816681712769,-7.609999248504647,10.277080033000555,1.0,0.0,-4.502409934997559,-2.4189186096191406
1.726,-6.231781441072462,9.001361166104331,-7.619004068374642,10.272242195781317,1.0,0.0,-4.506746768951416,-2.5270111560821533
1.728,-6.247037476196287,9.02189554245127,-7.628017561912545,10.267188173469153,1.0,0.0,-4.511584758758545,-2.630342483520508
1.73,-6.262311557659147,9.042419397428274,-7.637040731430062,10.261927488502112,1.0,0.0,-4.517045021057129,-2.727795362472534
1.732,-6.277603707302092,9.062932341223828,-7.646074821472176,10.256471897777166,1.0,0.0,-4.523135662078857,-2.8183627128601074
1.734,-6.2929139494876845,9.083434011568531,-7.655121092796334,10.250835172351445,1.0,0.0,-4.529689788818359,-2.901230573654175
1.736,-6.3082423104324326,9.103924076990939,-7.66418047237397,10.245032711204137,1.0,0.0,-4.536448001861572,-2.975801467895508
1.738,-6.323588817169188,9.124402239207475,-7.673253368377694,10.239081108268346,1.0,0.0,-4.542945861816406,-3.0417299270629883
1.74,-6.338953495689391,9.144868234504303,-7.682339260101326,10.23299764841422,1.0,0.0,-4.548654556274414,-3.098984956741333
1.742,-6.354336368827819,9.165321833861304,-7.691436569213875,10.226799678500736,1.0,0.0,-4.552855014801025,-3.147738218307495
1.744,-6.369737453386306,9.185762842265433,-7.700542279243477,10.220504202064122,1.0,0.0,-4.554791450500488,-3.188441753387451
1.746,-6.385156757110595,9.206191096902547,-7.709651862144478,10.214127318557347,1.0,0.0,-4.55364465713501,-3.2217636108398438
1.748,-6.400594275413512,9.226606464485219,-7.718759151458747,10.207683791335667,1.0,0.0,-4.548523426055908,-3.2485809326171875
1.75,-6.416049987810134,9.24700883774416,-7.727856198310859,10.201186629470433,1.0,0.0,-4.538581848144531,-3.2699053287506104
1.752,-6.431523854534149,9.267398131381785,-7.736933362007148,10.194646818812931,1.0,0.0,-4.523029327392578,-3.2868402004241943
1.754,-6.447015813375472,9.28777427765861,-7.745979420661934,10.188073138412083,1.0,0.0,-4.501153945922852,-3.3004512786865234
1.756,-6.46252577683258,9.30813722213032,-7.75498172855378,10.18147223585471,1.0,0.0,-4.472372531890869,-3.3118534088134766
1.758,-6.478053629779815,9.328486919188395,-7.763926473617562,10.174848529037082,1.0,0.0,-4.436290264129639,-3.3219757080078125
1.76,-6.493599227888106,9.348823328343636,-7.772799054145821,10.168204577621067,1.0,0.0,-4.392673969268799,-3.331679344177246
1.762,-6.509162396692275,9.369146410781502,-7.781584402084359,10.161541218932712,1.0,0.0,-4.341521263122559,-3.341442823410034
1.764,-6.524742931581496,9.389456127448074,-7.790267444610604,10.154858333285892,1.0,0.0,-4.283019065856934,-3.3516159057617188
1.766,-6.5403405985469805,9.409752437651022,-7.798833482742318,10.14815510147437,1.0,0.0,-4.217616558074951,-3.362229824066162
1.768,-6.555955135978698,9.430035298934675,-7.807268715858468,10.141430641826236,1.0,0.0,-4.145895004272461,-3.3730084896087646
1.77,-6.5715862569904315,9.45030466818437,-7.815560505867013,10.134684624847019,1.0,0.0,-4.068687915802002,-3.3834166526794434
1.772,-6.587233652753829,9.470560503767453,-7.8236978816986165,10.127917791541659,1.0,0.0,-3.9869391918182373,-3.3925840854644775
1.774,-6.602896996273993,9.490802769014195,-7.831671760082253,10.12113262337073,1.0,0.0,-3.9017462730407715,-3.399496555328369
1.776,-6.61857594677925,9.511031436274715,-7.8394752526283344,10.114333630260074,1.0,0.0,-3.8142549991607666,-3.402891159057617
1.778,-6.634270154304504,9.531246491970599,-7.847103762626656,10.107527847941958,1.0,0.0,-3.7256782054901123,-3.4014008045196533
1.78,-6.649979264542579,9.551447942063264,-7.854555119037636,10.100725046332919,1.0,0.0,-3.637206554412842,-3.393537998199463
1.782,-6.665702923606872,9.571635818003937,-7.861829532146462,10.093937970336519,1.0,0.0,-3.5500266551971436,-3.37797212600708
1.784,-6.681440782777786,9.591810182056106,-7.868929585456857,10.087182026084506,1.0,0.0,-3.465202808380127,-3.3532426357269287
1.786,-6.6971925027599335,9.611971133137732,-7.875859991073617,10.080475540813051,1.0,0.0,-3.3837475776672363,-3.3181471824645996
1.788,-6.712957757732392,9.63211881163063,-7.882627486228952,10.073839246448122,1.0,0.0,-3.3065295219421387,-3.2715649604797363
1.79,-6.728736238822937,9.652253403863684,-7.889240545272836,10.067296116527162,1.0,0.0,-3.2342731952667236,-3.2127492427825928
1.792,-6.744527657006263,9.672375145099767,-7.895709091663369,10.060870618041596,1.0,0.0,-3.1675679683685303,-3.141024589538574
1.794,-6.760331745461464,9.692484322237492,-7.902044227600107,10.054588568862519,1.0,0.0,-3.1068227291107178,-3.056149959564209
1.796,-6.776148261207581,9.71258127477538,-7.908257873058329,10.048476268943391,1.0,0.0,-3.052321672439575,-2.9581139087677
1.798,-6.791976986240387,9.732666394857631,-7.914362516403208,10.042560041125856,1.0,0.0,-3.0041894912719727,-2.847224235534668
1.8,-6.807817728031159,9.75274012604294,-7.9203708953857515,10.036865592654786,1.0,0.0,-2.9624171257019043,-2.724071502685547
1.802,-6.823670319490433,9.77280296094224,-7.926295729637156,10.031417449649416,1.0,0.0,-2.9268789291381836,-2.5895307064056396
1.804,-6.839534618465424,9.792855437718714,-7.932149487495432,10.026238388236605,1.0,0.0,-2.897326707839966,-2.4447431564331055
1.806,-6.855410506747247,9.81289813552256,-7.937944140911112,10.021348901923739,1.0,0.0,-2.8734521865844727,-2.2910022735595703
1.808,-6.871297888837815,9.832931669317315,-7.943691045284281,10.01676689737662,1.0,0.0,-2.8548500537872314,-2.1298489570617676
1.81,-6.887196690328599,9.85295668371624,-7.949400745391855,10.012507199462496,1.0,0.0,-2.841082811355591,-1.9628969430923462
1.812,-6.903106856150628,9.872973846527392,-7.955082911014566,10.008581405576312,1.0,0.0,-2.831662178039551,-1.7919152975082397
1.814,-6.919028348621369,9.892983841677355,-7.960746235370645,10.004997574981296,1.0,0.0,-2.8260908126831055,-1.6187176704406738
1.816,-6.934961145455361,9.912987361956635,-7.966398416996011,10.001760139640414,1.0,0.0,-2.823868989944458,-1.445054292678833
1.818,-6.950905237765313,9.932985102018744,-7.972046154975899,9.998870031055056,1.0,0.0,-2.8244845867156982,-1.2727482318878174
1.82,-6.966860628013611,9.952977751087927,-7.977695124149331,9.99632453459128,1.0,0.0,-2.8274734020233154,-1.10348379611969
1.822,-6.982827328155518,9.972965986221924,-7.983350070953377,9.994117566999039,1.0,0.0,-2.83237624168396,-0.9388841390609741
1.824,-6.998805357802392,9.992950465819366,-7.989014823436745,9.992239798720917,1.0,0.0,-2.8387997150421143,-0.7804407477378845
1.826,-7.014794742648125,10.012931823653817,-7.994692422866829,9.990678917225441,1.0,0.0,-2.8463618755340576,-0.6294239163398743
1.828,-7.030795512941361,10.032910663792602,-8.000385146617898,9.98942006939276,1.0,0.0,-2.854731321334839,-0.487077921628952
1.83,-7.046807702159882,10.052887555619701,-8.006094609260568,9.988445913549503,1.0,0.0,-2.8636233806610107,-0.35436272621154785
1.832,-7.062831345871925,10.072863029995895,-8.011821856021891,9.98773718809708,1.0,0.0,-2.8728182315826416,-0.2320403754711151
1.834,-7.078866480856895,10.092837576210588,-8.017567492485057,9.987273107346137,1.0,0.0,-2.8821043968200684,-0.12073197960853577
1.836,-7.094913144259452,10.112811639497362,-8.023331701278696,9.98703164338692,1.0,0.0,-2.891348123550415,-0.02080918848514557
1.838,-7.110971373054504,10.132785619547382,-8.029114397525797,9.98699002500995,1.0,0.0,-2.9004111289978027,0.0675256997346878
1.84,-7.1270412034940716,10.152759869700201,-8.034915219783793,9.98712507640942,1.0,0.0,-2.9092466831207275,0.14424560964107513
1.842,-7.143122670920372,10.172734696835459,-8.040733713150034,9.987413567628701,1.0,0.0,-2.917780637741089,0.20954464375972748
1.844,-7.159215809469223,10.192710362149292,-8.046569274425517,9.98783265691622,1.0,0.0,-2.925987482070923,0.2637285888195038
1.846,-7.175320651968002,10.21268708237748,-8.052421249389658,9.98836011409386,1.0,0.0,-2.933868169784546,0.307292640209198
1.848,-7.191437229939461,10.232665031776229,-8.058288985729227,9.988974699374278,1.0,0.0,-2.9414122104644775,0.3408730924129486
1.85,-7.207565573559761,10.252644344667347,-8.064171810150157,9.989656445559104,1.0,0.0,-2.9486634731292725,0.3652133643627167
1.852,-7.223705711833954,10.272625118411923,-8.070069137096414,9.99038687228783,1.0,0.0,-2.9556283950805664,0.38111910223960876
1.854,-7.239857672621728,10.292607416632908,-8.075980393886576,9.99114911049231,1.0,0.0,-2.9623329639434814,0.389591246843338
1.856,-7.256021482741357,10.31259127321888,-8.081905059814463,9.991928292985998,1.0,0.0,-2.9687929153442383,0.3916013836860657
1.858,-7.272197168032647,10.332576696210387,-8.087842645645152,9.99271149575337,1.0,0.0,-2.975048065185547,0.3881927728652954
1.86,-7.288384753516198,10.352563671972986,-8.093792741775523,9.993487881299101,1.0,0.0,-2.9810843467712402,0.3805321753025055
1.862,-7.304584263337135,10.372552169864285,-8.099754910469066,9.994248945649707,1.0,0.0,-2.9869322776794434,0.3696111738681793
1.864,-7.320795720887184,10.39254214620028,-8.105728775024426,9.994988167997443,1.0,0.0,-2.992581367492676,0.3566153347492218
1.866,-7.337019148762703,10.412533548997613,-8.111713937759411,9.995701398666942,1.0,0.0,-2.9980273246765137,0.3426573872566223
1.868,-7.353254568747521,10.432526322424497,-8.117709992408765,9.996386713441455,1.0,0.0,-3.003248691558838,0.328727662563324
1.87,-7.3695020017271045,10.45252041076203,-8.123716489791882,9.997044168766582,1.0,0.0,-3.008230686187744,0.31589415669441223
1.872,-7.3857614676294325,10.47251576267619,-8.129732951164257,9.99767595707997,1.0,0.0,-3.0129432678222656,0.3051660656929016
1.874,-7.402032985304833,10.492512335254613,-8.135758837699901,9.998286289211356,1.0,0.0,-3.0173380374908447,0.29733845591545105
1.8760000000000001,-7.418316572332382,10.51251009718686,-8.141793513774884,9.998880966123187,1.0,0.0,-3.021380662918091,0.29328998923301697
1.8780000000000001,-7.434612244882584,10.532509032279064,-8.14783627510072,9.999467546101652,1.0,0.0,-3.025022506713867,0.29372987151145935
1.8800000000000001,-7.4509200175228125,10.552509142290754,-8.153886320114148,10.000055005844676,1.0,0.0,-3.028214693069458,0.299275666475296
1.8820000000000001,-7.467239903021813,10.57251044940511,-8.159942749500287,10.000653557177626,1.0,0.0,-3.03090238571167,0.3104013204574585
1.8840000000000001,-7.4835719121303566,10.592512998124747,-8.16600455427171,10.001274359818542,1.0,0.0,-3.0330278873443604,0.3275844156742096
1.8860000000000001,-7.499916053350449,10.612516857182046,-8.172070610046399,10.00192952864989,1.0,0.0,-3.0345327854156494,0.3510848581790924
1.8880000000000001,-7.516272332701684,10.632522120578779,-8.17813967561723,10.00263169836625,1.0,0.0,-3.035348892211914,0.38101089000701904
1.8900000000000001,-7.532640753448487,10.652528908019072,-8.184210373401653,10.003393720146263,1.0,0.0,-3.0354371070861816,0.41750362515449524
1.8920000000000001,-7.549021315943719,10.672537365473865,-8.190281247615825,10.004228727396573,1.0,0.0,-3.034722328186035,0.46046075224876404
1.8940000000000001,-7.565414017328263,10.692547664771666,-8.196350692272198,10.005149648901071,1.0,0.0,-3.0331459045410156,0.5097058415412903
1.8960000000000001,-7.5818188512964255,10.712560002892834,-8.20241698408128,10.006169060584153,1.0,0.0,-3.0306382179260254,0.5649483799934387
1.8980000000000001,-7.59823580781746,10.732574600807522,-8.208478260517133,10.00729895734414,1.0,0.0,-3.027174711227417,0.6258283853530884
1.9000000000000001,-7.614664873037339,10.752591702035753,-8.214532609939587,10.008550614114847,1.0,0.0,-3.0226516723632812,0.6918731331825256
1.9020000000000001,-7.631106028863908,10.772611570756515,-8.220577913284314,10.009934360381212,1.0,0.0,-3.017045021057129,0.7625109553337097
1.9040000000000001,-7.64755925287056,10.792634489521099,-8.226612003326428,10.01145938229188,1.0,0.0,-3.0102896690368652,0.83711838722229
1.9060000000000001,-7.664024518035889,10.812660756759232,-8.232632582664502,10.013133619066325,1.0,0.0,-3.0023465156555176,0.9150345325469971
1.9080000000000001,-7.680501792587281,10.832690684135494,-8.238637275695813,10.014963688131418,1.0,0.0,-2.993170738220215,0.9955300092697144
1.9100000000000001,-7.696991039821625,10.852724593631795,-8.244623617172254,10.016954748149958,1.0,0.0,-2.9827167987823486,1.0778380632400513
1.9120000000000001,-7.713492217923164,10.872762814480348,-8.250589050769818,10.019110424276437,1.0,0.0,-2.970954656600952,1.1611894369125366
1.9140000000000001,-7.73000527984333,10.892805680086648,-8.25653096008302,10.021432803150262,1.0,0.0,-2.9578771591186523,1.2448112964630127
1.9160000000000001,-7.746530173272133,10.912853524938134,-8.262446714401259,10.023922425743187,1.0,0.0,-2.943451166152954,1.327943205833435
1.9180000000000001,-7.7630668405056,10.932906681562443,-8.268333616733564,10.026578312154854,1.0,0.0,-2.927684783935547,1.4098260402679443
1.92,-7.779615218478202,10.952965477490913,-8.274188986301436,10.02939796423539,1.0,0.0,-2.910586357116699,1.489789366722107
1.922,-7.796175238796233,10.973030232576852,-8.280010159015669,10.032377542968835,1.0,0.0,-2.8921892642974854,1.5671573877334595
1.924,-7.8127468278713215,10.99310125629234,-8.285794537544264,10.035511857744302,1.0,0.0,-2.872528314590454,1.641374945640564
1.926,-7.829329907059669,11.01317884550761,-8.291539594173445,10.038794607635584,1.0,0.0,-2.85166072845459,1.7118850946426392
1.928,-7.84592439289093,11.03326328226326,-8.297242915630354,10.042218377824868,1.0,0.0,-2.8296539783477783,1.778306245803833
1.93,-7.862530197338104,11.053354832243892,-8.30290222358705,10.045774990316476,1.0,0.0,-2.8066084384918213,1.840314269065857
1.932,-7.879147228219032,11.0734537434816,-8.308515440464035,10.049455618854607,1.0,0.0,-2.7826387882232666,1.8976627588272095
1.934,-7.895775389655113,11.093560245370345,-8.314080718040481,10.05325094437226,1.0,0.0,-2.7578580379486084,1.9502623081207275
1.936,-7.912414582523346,11.113674548308321,-8.319596434116379,10.057151468988502,1.0,0.0,-2.7324271202087402,1.998077154159546
1.938,-7.92906470510006,11.133796843554915,-8.325061288356796,10.061147623296822,1.0,0.0,-2.7064967155456543,2.0412447452545166
1.94,-7.945725653663636,11.15392730378049,-8.330474281787888,10.065230112787331,1.0,0.0,-2.6802620887756348,2.07997465133667
1.942,-7.9623973232755665,11.17406608390467,-8.335834805965439,10.069390062090005,1.0,0.0,-2.6539061069488525,2.114567995071411
1.944,-7.979079608511925,11.19421332230083,-8.341142618179337,10.073619198080147,1.0,0.0,-2.627622604370117,2.1454830169677734
1.946,-7.995772404238701,11.214369142629058,-8.346397863388077,10.077910164114082,1.0,0.0,-2.601635217666626,2.173194408416748
1.948,-8.012475606506348,11.23453365573492,-8.35160113382341,10.082256552930914,1.0,0.0,-2.5761420726776123,2.1983063220977783
1.95,-8.029189113342285,11.25470696206607,-8.356753417968765,10.08665316557511,1.0,0.0,-2.5513336658477783,2.2214527130126953
1.952,-8.045912825512886,11.274889154208072,-8.36185608530046,10.091096071001134,1.0,0.0,-2.5274219512939453,2.2432827949523926
1.954,-8.062646647371292,11.295080319481254,-8.366910929203048,10.09558263659104,1.0,0.0,-2.5045886039733887,2.264526128768921
1.956,-8.079390487584114,11.315280542858952,-8.371920106410995,10.100111688848578,1.0,0.0,-2.482969284057617,2.285780191421509
1.958,-8.096144259674071,11.335489909357415,-8.376886044979111,10.104683249231421,1.0,0.0,-2.4627201557159424,2.3077445030212402
1.96,-8.112907882644652,11.35570850683389,-8.381811485290543,10.109298738237463,1.0,0.0,-2.443901300430298,2.3308684825897217
1.962,-8.129681281220435,11.375936427784296,-8.386699287891403,10.113960475202642,1.0,0.0,-2.4265947341918945,2.3556697368621826
1.964,-8.146464386175154,11.396173771413649,-8.391552477359786,10.118671814676366,1.0,0.0,-2.4108057022094727,2.3824496269226074
1.966,-8.163257134352682,11.416420644841509,-8.396374088764205,10.12343671393021,1.0,0.0,-2.3965039253234863,2.411372184753418
1.968,-8.180059468545911,11.436677163758109,-8.401167096614852,10.128259458299718,1.0,0.0,-2.383594036102295,2.4424402713775635
1.97,-8.196871337115285,11.456943452435794,-8.405934284687056,10.133144338842474,1.0,0.0,-2.371973991394043,2.4754974842071533
1.972,-8.213692693580624,11.477219643103416,-8.410678232669845,10.138095333810888,1.0,0.0,-2.361482620239258,2.5102460384368896
1.974,-8.230523495976446,11.497505874755191,-8.415401197910324,10.143115825887762,1.0,0.0,-2.3519132137298584,2.5461013317108154
1.976,-8.247363706025121,11.517802290812293,-8.420105024337783,10.148208028551183,1.0,0.0,-2.343078136444092,2.5825116634368896
1.978,-8.264213288386342,11.53810903691605,-8.42479118061067,10.153373051878058,1.0,0.0,-2.334751605987549,2.6187198162078857
1.98,-8.281072209753987,11.55842625789907,-8.429460683822645,10.158610491510473,1.0,0.0,-2.326738119125366,2.653916358947754
1.982,-8.297940438074109,11.578754094547527,-8.434114160060895,10.163918324228367,1.0,0.0,-2.3188745975494385,2.6872897148132324
1.984,-8.31481794189262,11.599092680354843,-8.438751909255995,10.169292903657993,1.0,0.0,-2.311032772064209,2.7181179523468018
1.986,-8.331704689842221,11.61944213863397,-8.443373974800123,10.174729139562688,1.0,0.0,-2.3031630516052246,2.7457821369171143
1.988,-8.348600650444027,11.639802580041643,-8.447980300903334,10.180220703836522,1.0,0.0,-2.2953264713287354,2.7699108123779297
1.99,-8.365505792351719,11.660174101092565,-8.45257095384599,10.185760525461278,1.0,0.0,-2.2876474857330322,2.7902896404266357
1.992,-8.382420084849354,11.68055678330205,-8.457146248817457,10.191341104742131,1.0,0.0,-2.2804176807403564,2.8071939945220947
1.994,-8.399343499017712,11.700950694287512,-8.461707084178938,10.196955492731176,1.0,0.0,-2.2740209102630615,2.821146011352539
1.996,-8.416276009269712,11.72135588985702,-8.466255125999464,10.20259778475388,1.0,0.0,-2.26896333694458,2.8331573009490967
1.998,-8.433217595375059,11.741772418055731,-8.470793052673352,10.208264099355778,1.0,0.0,-2.2658913135528564,2.844587564468384
