time,theta1,theta2,omega1,omega2,tau1,tau2,bias1,bias2
0.5557284355163574,0.06563603550025114,0.09007674019375853,-0.17235339246406234,-1.0171888638107671,-0.19798845,-0.39583096,-0.8784923659592707,-0.37976875957139766
0.5769102573394775,0.0625890995942342,0.06891964433455335,-0.13237948527208457,-1.1003842210058536,-0.23080364,-0.23446125,-0.7946779860570045,-0.32133782627143725
0.5978195667266846,0.06009125984020598,0.04695405093900808,-0.11611866140970371,-1.1015874572298396,-0.22176227,-0.0691054,-0.7124844547450804,-0.26183828059384306
0.6188931465148926,0.057510755267712065,0.026192275703108243,-0.14003670143351504,-0.9818484569662818,-0.16899306,0.08965542,-0.6319987239390011,-0.20482160893490903
0.6399531364440918,0.05414806864115904,0.008768576063659581,-0.19405796248136714,-0.7685858891766943,-0.15630084,0.24644065,-0.5533914704316417,-0.1539796365219157
0.6610190868377686,0.04936974198364075,-0.0033799911306562156,-0.2814664745798587,-0.4546918130743762,-0.12984031,0.3286778,-0.4756785516969395,-0.11258695566488587
0.6818921566009521,0.042751133355106774,-0.008997804770146861,-0.3785367248266699,-0.11407497954526447,-0.1312862,0.31406093,-0.3971296921606836,-0.0827533803768488
0.7029149532318115,0.034326315593609144,-0.008300359989875985,-0.4629729742563697,0.1795954290060921,-0.14873338,0.21415097,-0.3164766268583732,-0.06392778976563039
0.7237036228179932,0.024533660084213198,-0.0028358323116784104,-0.5164098342733652,0.36601421297076275,-0.14026731,0.07818485,-0.23376164889070594,-0.0532608802086407
0.7447893619537354,0.014074318294225301,0.00501237703986652,-0.5306373785549928,0.42105241700067936,-0.11104982,0.0123151615,-0.1501319213082898,-0.04665688028100823
0.7654159069061279,0.003496228337002574,0.013383809391085024,-0.5286618873464844,0.41951120577272744,-0.077176355,-0.027557023,-0.06660534936586346,-0.04098207036682554
0.7864177227020264,-0.006968130469335998,0.021441349038453586,-0.5193932362506571,0.39006755997566955,-0.043096505,-0.04939364,0.016522223329397154,-0.034835131170817525
0.8070471286773682,-0.017232943325228994,0.028817896024154382,-0.508692019372039,0.3513666562947028,-0.00692565,-0.05760414,0.09928673087063249,-0.02754356368885237
0.8281121253967285,-0.027306482441300548,0.03544790028671014,-0.5001767142322503,0.31513506135168323,0.02717691,-0.059630767,0.1819398773877665,-0.018917192968710254
0.8487224578857422,-0.03724848579578862,0.041429973412038135,-0.4954320808634123,0.28623743287568315,0.07285801,-0.05701094,0.26484563502551434,-0.009036267307504585
0.8694090843200684,-0.04712815853429202,0.0469019605896885,-0.49385845218416435,0.2638512032022781,0.1278055,-0.052396983,0.34835282589626415,0.0019379375759098136
0.8900096416473389,-0.056998842730990054,0.051970402077626834,-0.4067966405072418,0.03230755344287542,0.20548823,0.055149823,0.4327199704028161,0.013877835805927524
0.9111130237579346,-0.06173089150831089,0.044466082997977836,-0.10901419183039868,-0.6771066421126621,0.21994421,0.28184035,0.4950473062950096,0.0396300244659464
0.9321908950805664,-0.06246391186220582,0.028097152786551012,0.015143031824998557,-0.9102611589812899,0.14277229,0.4146074,0.5418986594726305,0.0829558898367996
0.9527590274810791,-0.061647753381122515,0.00957874359617894,0.05712111374157446,-0.9203469892611705,0.082146354,0.5248597,0.5806697500970773,0.12706350488045243
0.9733476638793945,-0.060410731412099544,-0.007972914899867078,0.06279234328026757,-0.8274381099027595,0.062648766,0.6035087,0.6126874663077542,0.16735759688421054
0.9944207668304443,-0.059223590067249594,-0.023200629487440116,0.054718161946278765,-0.6942123370015705,0.06826239,0.6722809,0.6387376198587483,0.2018585121894066
1.0153203010559082,-0.05824558943760873,-0.03559575579870456,0.04300907079743786,-0.54675273769738,0.08401958,0.7281709,0.6593029108973717,0.22982427074687323
1.0363478660583496,-0.057500028442537814,-0.045010651549130684,0.03189545095405121,-0.3969708124705135,0.09212055,0.7624302,0.674567276017281,0.2510117658662522
1.0573782920837402,-0.056956966238079526,-0.05147687401014879,0.022845244203393195,-0.25182119771140965,0.0878109,0.7800375,0.6845960620336683,0.2654623859835685
1.0784735679626465,-0.056572296016691136,-0.05511562481367296,0.01601193537300557,-0.11383863759802174,0.073854275,0.78255594,0.689425687909532,0.27338923078791744
1.0990493297576904,-0.05630412444562268,-0.05608243248152469,0.011106021912343961,0.01586156365838473,0.054381676,0.7642436,0.6890955830743478,0.27508206696342574
1.1197969913482666,-0.05611702024797574,-0.05456706148173989,0.00779363672851578,0.13491649845357429,0.043468393,0.71492326,0.6837051962938756,0.27092029493271474
1.140826940536499,-0.05598101055032623,-0.050833130268077835,0.005854676842831747,0.23832647564501475,0.052705027,0.60458624,0.6735124721809628,0.26146994040829297
1.1619763374328613,-0.055867619622170975,-0.045320090906349045,0.005317084132578096,0.31362380995902717,0.06258059,0.48797527,0.6591579783350845,0.24772399740479772
1.1828410625457764,-0.05575768388101211,-0.03856788528653159,0.005389779823418413,0.36275116020835935,0.07078875,0.3825234,0.6416791431719472,0.2309607883275619
1.2039663791656494,-0.05564602723186629,-0.03104553803887552,0.005437920861572098,0.39091650322642324,0.076513626,0.28484493,0.6221680453742422,0.2123068593952366
1.2247874736785889,-0.05553569262937183,-0.02314005198298664,0.00526518975815649,0.4011516922646238,0.08369359,0.19861245,0.6016310468931706,0.1927116278931657
1.245661973953247,-0.05543063515258653,-0.01517945691132756,0.004939993194066138,0.3964173196413023,0.096890815,0.12523022,0.5809577086260456,0.1729851694931711
1.266880989074707,-0.05533244641747518,-0.007434190360934044,0.004604169723882139,0.3795816845792798,0.11129943,0.056127228,0.5608719660527394,0.15379250454774102
1.2879042625427246,-0.05523920806348369,-0.00014057396246819863,0.0044478127034459,0.3512469050912427,0.12569112,-0.0032401904,0.5419668483976393,0.13570768885025447
1.3089215755462646,-0.055147298615824666,0.006493214117518443,0.004461061996985331,0.3135977907724519,0.1380654,-0.049647734,0.524736564673439,0.11923437662234843
1.3301036357879639,-0.05494678107994798,0.012050938543478914,0.0148118286832426,0.24487881119600524,0.1499767,-0.073531754,0.5091502742668217,0.10511064187296477
1.3511502742767334,-0.05449559490805954,0.016119917510062403,0.02958853435073725,0.16450417712936674,0.16161895,-0.07860617,0.4947862440715402,0.09403860641646908
1.3722329139709473,-0.053757767856768765,0.018632495438750736,0.04364097684005769,0.08869936923088559,0.17653054,-0.07373345,0.48143367723464264,0.08608574717551695
1.3932733535766602,-0.05276409695082426,0.019734204576366512,0.05535632755606778,0.0228233666502225,0.18602148,-0.058749042,0.4690216828008529,0.08096519483732834
1.4139420986175537,-0.05158802141501532,0.019702803867289488,0.06208456110689521,-0.02526457608580214,0.18814197,-0.04093688,0.45758305266147087,0.07817544790342962
1.4345531463623047,-0.050335818305650884,0.018907413413731866,0.06314452780502168,-0.05414179572841366,0.1858185,-0.022697471,0.4472605592368512,0.07706828726654062
1.4552948474884033,-0.04911826541760726,0.017719249149052135,0.05875152247780216,-0.06497324022560783,0.18064019,-0.004642144,0.43823622537017604,0.07700452171928854
1.4763360023498535,-0.0480405125486779,0.016483323281337427,0.0492538008460886,-0.059217018972117716,0.17369717,0.010432005,0.4306985495832155,0.07739705260884944
1.4970097541809082,-0.04719345084925419,0.015493096568574763,0.03572102664230366,-0.04054579714732149,0.16620225,0.02066134,0.42482092368129865,0.07774963031649365
1.5181937217712402,-0.0466422909834596,0.014955826094709652,0.019652565989228727,-0.01391041716106223,0.15930942,0.02440501,0.42073487298476986,0.07771464457317137
1.5392117500305176,-0.0464185988876079,0.014968955448548793,0.0029179635694035963,0.014644876975691713,0.15306419,0.02174177,0.41851096460303194,0.07713101268998991
1.5597851276397705,-0.04651909994242516,0.015516980232677094,-0.01285264612627041,0.039821259842172566,0.14794129,0.014185004,0.4181548992360766,0.07602964030886113
1.5808935165405273,-0.046913351859385555,0.016496019376570047,-0.026553866520864236,0.058021855111469525,0.14529109,0.0048995465,0.41962271026340164,0.07459160378933012
1.6014485359191895,-0.04755707606520151,0.017757795836387095,-0.03788729991163669,0.06834154768374887,0.14485177,-0.004127942,0.4228433525173703,0.07307303745445598
1.6220111846923828,-0.04840571051817929,0.019153812632384255,-0.047112617495485176,0.07163139409769988,0.14614728,-0.01097779,0.4277434398059386,0.07172930460505791
1.6425533294677734,-0.04942510560423968,0.02056884132779341,-0.055005252769791214,0.07034818270740831,0.14840889,-0.015429042,0.4342698985265464,0.07075964029043644
1.663156270980835,-0.05059683556758795,0.02193686217774618,-0.062366937412799646,0.06697069925396254,0.1510131,-0.017777301,0.44240352972768393,0.0702805496416469
1.6838693618774414,-0.05191727960788285,0.023237013277712198,-0.06988344974795951,0.06355750679962015,0.15355563,-0.018642403,0.45215988417620373,0.07033407563287195
1.7048897743225098,-0.05339445274064984,0.024482644949506853,-0.07804002896559517,0.06149410164835803,0.1558358,-0.01868312,0.46358499074399445,0.07090694563322024
1.7255585193634033,-0.055044030511271866,0.025708117619016514,-0.071354218869468,0.023114184953022428,0.16522008,-0.0052264333,0.47674856551467437,0.07195330374936218
1.7463676929473877,-0.05590403816027425,0.024616247428946227,-0.02084560970262144,-0.11681458589429947,0.18345448,0.05062078,0.48808264292453407,0.07637995701449732
1.767388105392456,-0.05606808351134356,0.021630500186254745,0.0009141670792528929,-0.1732213002764524,0.18269491,0.08963892,0.4968968367417045,0.08421474437654526
1.7882227897644043,-0.055958692737244776,0.017990715918180196,0.008433297683776807,-0.1871448681267989,0.17512691,0.126948,0.5046382240999681,0.09299500650410737
1.8092734813690186,-0.05577243768687998,0.014318550350340886,0.009572843280087721,-0.17891581637675524,0.16658524,0.16103977,0.5117727654037632,0.10160228066713956
1.829960823059082,-0.05559350504962851,0.010940552310873812,0.008123867773713786,-0.15878006266086744,0.1572234,0.18885198,0.518289100366025,0.10946976775715479
1.8505332469940186,-0.05545482878788827,0.008034215140163559,0.005745207835663561,-0.13221753343252166,0.14841545,0.20948163,0.5240537852663129,0.11626168302259332
1.8710823059082031,-0.05536484782607282,0.005688283502917333,0.0033642924187202825,-0.10297050053693997,0.141031,0.22311094,0.5289199237992692,0.12179404356713588
1.891883373260498,-0.055317672774695716,0.00392847490581344,0.001506513264086783,-0.07365718194459382,0.13533518,0.23015353,0.5327675587311417,0.1259914206394032
1.9129090309143066,-0.055300419247090594,0.0027382753562346443,0.00035839482950322387,-0.04591975303600579,0.13156024,0.2295909,0.5355132374771707,0.12886334702686741
1.9336490631103516,-0.05529897636722552,0.002072357194569737,-0.0001267166790788425,-0.021043273826806128,0.12941143,0.22364575,0.5371310881847741,0.13048703345241372
1.9545707702636719,-0.05530217391262155,0.0018696854871257562,-0.00016468259566774102,0.0006043595203028967,0.12822545,0.21402869,0.5376605992384599,0.13098650613904542
1.9754242897033691,-0.05530345910714895,0.0020662798277765702,1.79384860672444e-05,0.019047036500045397,0.12811026,0.20064348,0.5371932087819874,0.13050391115227902
